"_attachments","_etag","_rid","_self","_ts","ambientTemperature","batteryAdcVoltage","batteryLevel","dataTransferIsOngoing","hmtTemperature","humidity","hydraulicBalancingIsEffective","id","isDirectMotorControlActive","isMotorCalibrated","motorPosition","motorPositionConstraint","publishedAt","rawAmbientTemperature","rotaryEncoder","targetTemperature","targetTemperatureLevel","targetTemperatureTag","taxonomyItemId","tegVoltage","thermostatId","valveOpenness"
attachments/,"""02006063-0000-0d00-0000-67f724ae0000""",LHocAPPPqmXklSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXklSYAAAAAAA==/,1744250030,19.1,,,false,,59,false,8c1f64ddb0000155-20250410014850417398,false,true,0,772,2025-04-10T01:48:50.417398Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02006263-0000-0d00-0000-67f724ae0000""",LHocAPPPqmXllSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXllSYAAAAAAA==/,1744250030,19.1,,,false,,59,false,8c1f64ddb0000155-20250410015120417398,false,true,0,772,2025-04-10T01:51:20.417398Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02006463-0000-0d00-0000-67f724af0000""",LHocAPPPqmXmlSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXmlSYAAAAAAA==/,1744250031,19.1,,,false,21.5,59,false,8c1f64ddb0000155-20250410015350417398,false,true,0,772,2025-04-10T01:53:50.417398Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02004964-0000-0d00-0000-67f727050000""",LHocAPPPqmVOliYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVOliYAAAAAAA==/,1744250629,19.1,3.16,17,false,,59,false,8c1f64ddb0000155-20250410015618926595,false,true,0,772,2025-04-10T01:56:18.926595Z,20,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02004a64-0000-0d00-0000-67f727050000""",LHocAPPPqmVPliYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVPliYAAAAAAA==/,1744250629,19.1,3.16,17,false,,59,false,8c1f64ddb0000155-20250410015848926595,false,true,0,772,2025-04-10T01:58:48.926595Z,20,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02004b64-0000-0d00-0000-67f727050000""",LHocAPPPqmVQliYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVQliYAAAAAAA==/,1744250629,19.1,3.16,17,false,,59,false,8c1f64ddb0000155-20250410020118926595,false,true,0,772,2025-04-10T02:01:18.926595Z,19.9,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02004c64-0000-0d00-0000-67f727050000""",LHocAPPPqmVRliYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVRliYAAAAAAA==/,1744250629,19.1,3.16,17,false,21.5,59,false,8c1f64ddb0000155-20250410020348926595,false,true,0,772,2025-04-10T02:03:48.926595Z,19.9,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02002565-0000-0d00-0000-67f7295d0000""",LHocAPPPqmW0liYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW0liYAAAAAAA==/,1744251229,19.1,,,false,,59,false,8c1f64ddb0000155-20250410021119053605,false,true,0,776,2025-04-10T02:11:19.053605Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02002665-0000-0d00-0000-67f7295d0000""",LHocAPPPqmW1liYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW1liYAAAAAAA==/,1744251229,19.1,,,false,,59,false,8c1f64ddb0000155-20250410020619053605,false,true,0,776,2025-04-10T02:06:19.053605Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02002765-0000-0d00-0000-67f7295d0000""",LHocAPPPqmW2liYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW2liYAAAAAAA==/,1744251229,19.1,,,false,,59,false,8c1f64ddb0000155-20250410020849053605,false,true,0,776,2025-04-10T02:08:49.053605Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02002865-0000-0d00-0000-67f7295d0000""",LHocAPPPqmW3liYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW3liYAAAAAAA==/,1744251229,19.1,,,false,21.4,59,false,8c1f64ddb0000155-20250410021349053605,false,true,0,776,2025-04-10T02:13:49.053605Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02000866-0000-0d00-0000-67f72bb70000""",LHocAPPPqmUclyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUclyYAAAAAAA==/,1744251831,19.1,,,false,,59,false,8c1f64ddb0000155-20250410021620615371,false,true,0,776,2025-04-10T02:16:20.615371Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02000966-0000-0d00-0000-67f72bb70000""",LHocAPPPqmUdlyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUdlyYAAAAAAA==/,1744251831,19.1,,,false,21.3,59,false,8c1f64ddb0000155-20250410022350615371,false,true,0,776,2025-04-10T02:23:50.615371Z,19.8,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02000a66-0000-0d00-0000-67f72bb70000""",LHocAPPPqmUelyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUelyYAAAAAAA==/,1744251831,19.1,,,false,,59,false,8c1f64ddb0000155-20250410021850615371,false,true,0,776,2025-04-10T02:18:50.615371Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02000b66-0000-0d00-0000-67f72bb70000""",LHocAPPPqmUflyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUflyYAAAAAAA==/,1744251831,19.1,,,false,,59,false,8c1f64ddb0000155-20250410022120615371,false,true,0,776,2025-04-10T02:21:20.615371Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""0200cb68-0000-0d00-0000-67f730650000""",LHocAPPPqmXplyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXplyYAAAAAAA==/,1744253029,19.1,,,false,21.1,60,false,8c1f64ddb0000155-20250410024349375618,false,true,0,776,2025-04-10T02:43:49.375618Z,19.8,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0400,8c1f64ddb0000155,0
attachments/,"""0200cd68-0000-0d00-0000-67f730650000""",LHocAPPPqmXqlyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXqlyYAAAAAAA==/,1744253029,19.1,,,false,,59,false,8c1f64ddb0000155-20250410023619375618,false,true,0,776,2025-04-10T02:36:19.375618Z,19.8,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0400,8c1f64ddb0000155,0
attachments/,"""0200ce68-0000-0d00-0000-67f730650000""",LHocAPPPqmXrlyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXrlyYAAAAAAA==/,1744253029,19.1,,,false,,59,false,8c1f64ddb0000155-20250410023849375618,false,true,0,776,2025-04-10T02:38:49.375618Z,19.8,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0400,8c1f64ddb0000155,0
attachments/,"""0200cf68-0000-0d00-0000-67f730660000""",LHocAPPPqmXslyYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXslyYAAAAAAA==/,1744253030,19.1,,,false,,60,false,8c1f64ddb0000155-20250410024119375618,false,true,0,776,2025-04-10T02:41:19.375618Z,19.8,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0400,8c1f64ddb0000155,0
